Participant,Layout,metaphor,intensity,guidance approach,total_distance,speed,acceleration,jerk,in zone percentage,total time,Gender,Layout Metaphor,Layout Approach,Metaphor Approach
P1_H,horizontal,pull,zone,worst_axis,305.57,11.46,-6.74,648.45,90,17.1,Male,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P1_H,horizontal,pull,zone,worst_axis,95.78,12.13,-0.8,-301.86,99,6.58,Male,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P1_H,horizontal,pull,zone,worst_axis,114.61,22.57,6.27,1611.7,96,4.34,Male,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P1_H,horizontal,pull,linear,worst_axis,215.53,17.49,-3.67,998.85,78,9.47,Male,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P1_H,horizontal,pull,linear,worst_axis,266.31,13.39,-3.11,206.01,33,15.64,Male,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P1_H,horizontal,pull,linear,worst_axis,158.45,24.43,5.48,208.57,58,6.04,Male,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P1_H,horizontal,pull,zone,two_tactor,506.59,15.05,-6.65,907.92,22,17.98,Male,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P1_H,horizontal,pull,zone,two_tactor,292.23,20.24,-2.27,1258.13,53,10.69,Male,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P1_H,horizontal,pull,zone,two_tactor,124.0,19.28,-24.07,839.75,73,5.69,Male,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P1_H,horizontal,pull,linear,two_tactor,375.84,37.38,7.87,3180.22,43,7.77,Male,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P1_H,horizontal,pull,linear,two_tactor,458.32,15.91,-3.81,919.07,22,22.18,Male,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P1_H,horizontal,pull,linear,two_tactor,175.2,16.72,-13.09,350.65,69,8.72,Male,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P1_H,horizontal,push,zone,two_tactor,428.51,15.55,2.01,306.82,100,5.74,Male,horizontal_push,horizontal_two_tactor,push_two_tactor
P1_H,horizontal,push,zone,two_tactor,558.33,12.85,-9.33,528.2,11,33.35,Male,horizontal_push,horizontal_two_tactor,push_two_tactor
P1_H,horizontal,push,zone,two_tactor,91.45,26.86,-27.06,1266.38,91,3.4,Male,horizontal_push,horizontal_two_tactor,push_two_tactor
P1_H,horizontal,push,linear,two_tactor,93.43,12.34,-5.79,983.79,92,6.15,Male,horizontal_push,horizontal_two_tactor,push_two_tactor
P1_H,horizontal,push,linear,two_tactor,239.22,16.58,-4.88,1161.55,60,12.23,Male,horizontal_push,horizontal_two_tactor,push_two_tactor
P1_H,horizontal,push,linear,two_tactor,396.62,15.81,-17.05,508.91,50,20.94,Male,horizontal_push,horizontal_two_tactor,push_two_tactor
P1_H,horizontal,push,zone,worst_axis,307.16,8.85,-9.1,571.3,100,6.85,Male,horizontal_push,horizontal_worst_axis,push_worst_axis
P1_H,horizontal,push,zone,worst_axis,203.91,16.08,-3.12,1563.52,87,8.2,Male,horizontal_push,horizontal_worst_axis,push_worst_axis
P1_H,horizontal,push,zone,worst_axis,110.64,5.71,-0.08,191.58,100,11.7,Male,horizontal_push,horizontal_worst_axis,push_worst_axis
P1_H,horizontal,push,linear,worst_axis,168.9,15.88,-12.1,1790.08,92,5.71,Male,horizontal_push,horizontal_worst_axis,push_worst_axis
P1_H,horizontal,push,linear,worst_axis,99.36,22.66,7.38,1141.55,96,3.86,Male,horizontal_push,horizontal_worst_axis,push_worst_axis
P1_H,horizontal,push,linear,worst_axis,461.95,22.38,6.0,2206.28,61,14.34,Male,horizontal_push,horizontal_worst_axis,push_worst_axis
P1,vertical,push,linear,two_tactor,946.65,7.76,-1.14,134.29,93,86.34,Male,vertical_push,vertical_two_tactor,push_two_tactor
P1,vertical,push,linear,two_tactor,354.04,10.28,-8.07,591.41,72,26.28,Male,vertical_push,vertical_two_tactor,push_two_tactor
P1,vertical,push,linear,two_tactor,365.54,9.87,-2.0,519.69,80,28.49,Male,vertical_push,vertical_two_tactor,push_two_tactor
P1,vertical,push,zone,two_tactor,635.5,11.24,-6.34,605.6,58,24.08,Male,vertical_push,vertical_two_tactor,push_two_tactor
P1,vertical,push,zone,two_tactor,292.19,9.78,0.6,518.53,75,21.78,Male,vertical_push,vertical_two_tactor,push_two_tactor
P1,vertical,push,zone,two_tactor,164.07,10.21,2.97,405.98,87,9.72,Male,vertical_push,vertical_two_tactor,push_two_tactor
P1,vertical,push,linear,worst_axis,822.97,8.71,1.32,650.61,100,15.23,Male,vertical_push,vertical_worst_axis,push_worst_axis
P1,vertical,push,linear,worst_axis,247.21,8.45,-11.61,422.88,33,17.25,Male,vertical_push,vertical_worst_axis,push_worst_axis
P1,vertical,push,linear,worst_axis,101.47,6.2,-3.04,288.03,100,9.49,Male,vertical_push,vertical_worst_axis,push_worst_axis
P1,vertical,push,zone,worst_axis,243.35,12.29,-1.87,583.45,97,12.95,Male,vertical_push,vertical_worst_axis,push_worst_axis
P1,vertical,push,zone,worst_axis,198.55,8.68,1.17,246.42,100,16.48,Male,vertical_push,vertical_worst_axis,push_worst_axis
P1,vertical,push,zone,worst_axis,145.64,10.8,-3.03,472.41,95,9.71,Male,vertical_push,vertical_worst_axis,push_worst_axis
P1,vertical,pull,linear,worst_axis,116.57,10.56,-9.11,9.2,90,6.98,Male,vertical_pull,vertical_worst_axis,pull_worst_axis
P1,vertical,pull,linear,worst_axis,190.89,16.11,-9.29,1118.49,44,9.52,Male,vertical_pull,vertical_worst_axis,pull_worst_axis
P1,vertical,pull,linear,worst_axis,85.16,12.13,-8.82,627.16,100,5.67,Male,vertical_pull,vertical_worst_axis,pull_worst_axis
P1,vertical,pull,zone,worst_axis,80.86,19.01,-9.77,2536.98,92,3.09,Male,vertical_pull,vertical_worst_axis,pull_worst_axis
P1,vertical,pull,zone,worst_axis,49.39,10.42,1.72,315.15,100,3.75,Male,vertical_pull,vertical_worst_axis,pull_worst_axis
P1,vertical,pull,zone,worst_axis,66.06,19.13,-6.77,1170.47,100,3.06,Male,vertical_pull,vertical_worst_axis,pull_worst_axis
P1,vertical,pull,linear,two_tactor,354.39,10.53,-21.28,995.95,74,6.78,Male,vertical_pull,vertical_two_tactor,pull_two_tactor
P1,vertical,pull,linear,two_tactor,260.45,11.97,-2.8,556.56,14,15.77,Male,vertical_pull,vertical_two_tactor,pull_two_tactor
P1,vertical,pull,linear,two_tactor,108.02,8.29,-0.9,172.89,100,10.07,Male,vertical_pull,vertical_two_tactor,pull_two_tactor
P1,vertical,pull,zone,two_tactor,764.7,11.86,-7.15,364.22,3,50.25,Male,vertical_pull,vertical_two_tactor,pull_two_tactor
P1,vertical,pull,zone,two_tactor,711.48,10.58,-7.86,270.69,25,46.02,Male,vertical_pull,vertical_two_tactor,pull_two_tactor
P1,vertical,pull,zone,two_tactor,250.79,10.96,-4.74,469.85,31,17.53,Male,vertical_pull,vertical_two_tactor,pull_two_tactor
P2_V_3,vertical,pull,zone,two_tactor,144.58,11.09,-2.51,1.59,90,10.41,Male,vertical_pull,vertical_two_tactor,pull_two_tactor
P2_V_3,vertical,pull,zone,two_tactor,994.5,16.21,-11.93,727.4,21,46.36,Male,vertical_pull,vertical_two_tactor,pull_two_tactor
P2_V_3,vertical,pull,zone,two_tactor,273.69,15.74,-22.42,1132.18,97,13.44,Male,vertical_pull,vertical_two_tactor,pull_two_tactor
P2_V_3,vertical,pull,linear,two_tactor,380.96,21.51,-11.28,1202.82,31,15.28,Male,vertical_pull,vertical_two_tactor,pull_two_tactor
P2_V_3,vertical,pull,linear,two_tactor,67.09,15.2,13.62,1180.93,100,3.14,Male,vertical_pull,vertical_two_tactor,pull_two_tactor
P2_V_3,vertical,pull,linear,two_tactor,1101.33,25.16,-27.74,642.22,8,33.84,Male,vertical_pull,vertical_two_tactor,pull_two_tactor
P2_V_3,vertical,pull,zone,worst_axis,322.82,23.44,-26.62,1517.48,73,8.72,Male,vertical_pull,vertical_worst_axis,pull_worst_axis
P2_V_3,vertical,pull,zone,worst_axis,159.26,21.32,-34.26,1183.65,100,5.22,Male,vertical_pull,vertical_worst_axis,pull_worst_axis
P2_V_3,vertical,pull,zone,worst_axis,978.77,17.79,-4.59,672.11,71,39.53,Male,vertical_pull,vertical_worst_axis,pull_worst_axis
P2_V_3,vertical,pull,linear,worst_axis,6443.33,24.19,-42.73,1070.21,33,128.7,Male,vertical_pull,vertical_worst_axis,pull_worst_axis
P2_V_3,vertical,pull,linear,worst_axis,231.99,13.13,-7.1,409.22,61,12.81,Male,vertical_pull,vertical_worst_axis,pull_worst_axis
P2_V_3,vertical,pull,linear,worst_axis,156.89,13.55,-3.95,590.67,100,10.79,Male,vertical_pull,vertical_worst_axis,pull_worst_axis
P2_V_3,vertical,push,zone,worst_axis,169.78,14.08,-4.91,502.35,86,9.04,Male,vertical_push,vertical_worst_axis,push_worst_axis
P2_V_3,vertical,push,zone,worst_axis,362.25,19.78,-9.7,1445.13,98,13.9,Male,vertical_push,vertical_worst_axis,push_worst_axis
P2_V_3,vertical,push,zone,worst_axis,618.4,16.16,-7.49,527.44,72,28.1,Male,vertical_push,vertical_worst_axis,push_worst_axis
P2_V_3,vertical,push,linear,worst_axis,531.49,17.54,-7.73,241.92,80,16.26,Male,vertical_push,vertical_worst_axis,push_worst_axis
P2_V_3,vertical,push,linear,worst_axis,3970.7,20.73,-15.49,881.41,23,137.03,Male,vertical_push,vertical_worst_axis,push_worst_axis
P2_V_3,vertical,push,linear,worst_axis,831.1,18.39,-16.21,890.94,74,34.23,Male,vertical_push,vertical_worst_axis,push_worst_axis
P2_V_3,vertical,push,zone,two_tactor,242.67,16.66,10.12,550.55,99,11.58,Male,vertical_push,vertical_two_tactor,push_two_tactor
P2_V_3,vertical,push,zone,two_tactor,452.76,24.42,-44.37,408.77,78,15.44,Male,vertical_push,vertical_two_tactor,push_two_tactor
P2_V_3,vertical,push,zone,two_tactor,154.4,20.19,-12.31,847.47,96,5.99,Male,vertical_push,vertical_two_tactor,push_two_tactor
P2_V_3,vertical,push,linear,two_tactor,343.49,20.56,-6.03,578.1,45,12.66,Male,vertical_push,vertical_two_tactor,push_two_tactor
P2_V_3,vertical,push,linear,two_tactor,1123.68,20.34,-10.73,738.36,47,38.43,Male,vertical_push,vertical_two_tactor,push_two_tactor
P2_V_3,vertical,push,linear,two_tactor,479.98,19.64,-7.42,603.71,66,18.93,Male,vertical_push,vertical_two_tactor,push_two_tactor
P2_H,horizontal,push,linear,worst_axis,169.62,5.89,0.2,180.37,54,24.54,Male,horizontal_push,horizontal_worst_axis,push_worst_axis
P2_H,horizontal,push,linear,worst_axis,186.12,8.79,-7.24,56.11,97,16.49,Male,horizontal_push,horizontal_worst_axis,push_worst_axis
P2_H,horizontal,push,linear,worst_axis,142.68,6.78,0.86,396.29,100,17.81,Male,horizontal_push,horizontal_worst_axis,push_worst_axis
P2_H,horizontal,push,zone,worst_axis,446.27,8.03,8.66,92.34,100,11.36,Male,horizontal_push,horizontal_worst_axis,push_worst_axis
P2_H,horizontal,push,zone,worst_axis,142.92,8.42,5.91,314.06,99,15.0,Male,horizontal_push,horizontal_worst_axis,push_worst_axis
P2_H,horizontal,push,zone,worst_axis,79.0,7.99,2.04,304.38,100,8.72,Male,horizontal_push,horizontal_worst_axis,push_worst_axis
P2_H,horizontal,push,linear,two_tactor,170.31,7.74,0.7,-95.28,82,19.56,Male,horizontal_push,horizontal_two_tactor,push_two_tactor
P2_H,horizontal,push,linear,two_tactor,816.27,10.14,0.66,496.52,22,63.31,Male,horizontal_push,horizontal_two_tactor,push_two_tactor
P2_H,horizontal,push,linear,two_tactor,274.47,9.79,-4.12,345.91,32,24.71,Male,horizontal_push,horizontal_two_tactor,push_two_tactor
P2_H,horizontal,push,zone,two_tactor,163.92,9.05,-3.84,364.44,81,15.06,Male,horizontal_push,horizontal_two_tactor,push_two_tactor
P2_H,horizontal,push,zone,two_tactor,291.32,10.73,-2.75,392.41,29,23.11,Male,horizontal_push,horizontal_two_tactor,push_two_tactor
P2_H,horizontal,push,zone,two_tactor,207.59,10.62,-5.66,210.68,80,17.64,Male,horizontal_push,horizontal_two_tactor,push_two_tactor
P2_H,horizontal,pull,linear,two_tactor,196.99,9.62,-6.47,575.49,49,18.17,Male,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P2_H,horizontal,pull,linear,two_tactor,48.9,8.62,3.86,573.93,100,5.04,Male,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P2_H,horizontal,pull,linear,two_tactor,199.83,11.48,0.7,456.12,8,14.8,Male,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P2_H,horizontal,pull,zone,two_tactor,1035.16,12.58,1.85,476.98,45,48.27,Male,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P2_H,horizontal,pull,zone,two_tactor,270.85,12.12,6.13,477.99,14,18.25,Male,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P2_H,horizontal,pull,zone,two_tactor,53.84,12.0,-11.33,746.32,100,4.27,Male,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P2_H,horizontal,pull,linear,worst_axis,73.64,10.75,17.18,587.41,97,5.96,Male,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P2_H,horizontal,pull,linear,worst_axis,112.51,9.16,1.9,418.21,74,8.06,Male,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P2_H,horizontal,pull,linear,worst_axis,149.78,11.65,17.99,665.19,71,10.82,Male,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P2_H,horizontal,pull,zone,worst_axis,531.12,13.73,-10.38,669.15,61,12.18,Male,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P2_H,horizontal,pull,zone,worst_axis,84.07,12.88,21.23,41.06,67,5.77,Male,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P2_H,horizontal,pull,zone,worst_axis,53.87,9.24,4.68,1282.62,100,4.16,Male,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P3_H,horizontal,pull,zone,worst_axis,202.56,13.07,-3.88,58.73,87,12.31,Male,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P3_H,horizontal,pull,zone,worst_axis,189.66,10.78,-4.82,568.98,86,12.99,Male,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P3_H,horizontal,pull,zone,worst_axis,183.57,15.83,13.27,2260.06,96,9.58,Male,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P3_H,horizontal,pull,linear,worst_axis,599.06,21.04,-21.84,1650.71,71,13.74,Male,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P3_H,horizontal,pull,linear,worst_axis,224.32,15.11,-9.23,957.88,100,12.61,Male,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P3_H,horizontal,pull,linear,worst_axis,307.81,12.29,-2.99,844.87,83,18.75,Male,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P3_H,horizontal,pull,zone,two_tactor,1629.16,17.11,-4.69,1337.46,31,63.26,Male,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P3_H,horizontal,pull,zone,two_tactor,261.66,15.41,-30.77,1228.03,96,14.04,Male,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P3_H,horizontal,pull,zone,two_tactor,695.0,14.91,-0.18,1041.13,26,37.72,Male,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P3_H,horizontal,pull,linear,two_tactor,370.62,14.54,6.05,1397.04,95,13.26,Male,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P3_H,horizontal,pull,linear,two_tactor,329.16,12.69,-5.46,1110.48,21,19.57,Male,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P3_H,horizontal,pull,linear,two_tactor,360.6,18.32,-4.28,1545.07,98,13.13,Male,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P3_H,horizontal,push,zone,two_tactor,294.49,12.32,-8.44,1013.56,98,18.12,Male,horizontal_push,horizontal_two_tactor,push_two_tactor
P3_H,horizontal,push,zone,two_tactor,2039.29,15.08,-9.56,1184.57,77,70.83,Male,horizontal_push,horizontal_two_tactor,push_two_tactor
P3_H,horizontal,push,zone,two_tactor,387.8,17.52,10.01,1217.96,92,15.93,Male,horizontal_push,horizontal_two_tactor,push_two_tactor
P3_H,horizontal,push,linear,two_tactor,126.72,13.46,-17.68,347.97,100,7.26,Male,horizontal_push,horizontal_two_tactor,push_two_tactor
P3_H,horizontal,push,linear,two_tactor,252.71,14.01,-2.66,733.49,98,9.65,Male,horizontal_push,horizontal_two_tactor,push_two_tactor
P3_H,horizontal,push,linear,two_tactor,484.52,10.94,-1.33,772.19,84,34.93,Male,horizontal_push,horizontal_two_tactor,push_two_tactor
P3_H,horizontal,push,zone,worst_axis,413.32,16.83,-19.81,1588.75,94,18.4,Male,horizontal_push,horizontal_worst_axis,push_worst_axis
P3_H,horizontal,push,zone,worst_axis,137.6,16.8,-19.49,1370.4,100,6.97,Male,horizontal_push,horizontal_worst_axis,push_worst_axis
P3_H,horizontal,push,zone,worst_axis,538.28,20.59,-28.08,2690.73,91,14.75,Male,horizontal_push,horizontal_worst_axis,push_worst_axis
P3_H,horizontal,push,linear,worst_axis,251.32,26.05,-3.67,2565.14,85,6.36,Male,horizontal_push,horizontal_worst_axis,push_worst_axis
P3_H,horizontal,push,linear,worst_axis,836.94,17.69,1.6,629.6,53,33.21,Male,horizontal_push,horizontal_worst_axis,push_worst_axis
P3_H,horizontal,push,linear,worst_axis,150.48,19.47,-39.62,774.54,99,5.68,Male,horizontal_push,horizontal_worst_axis,push_worst_axis
P3_V,vertical,push,linear,two_tactor,288.03,9.42,-8.72,462.5,80,22.49,Male,vertical_push,vertical_two_tactor,push_two_tactor
P3_V,vertical,push,linear,two_tactor,778.85,8.67,-3.16,296.08,82,66.02,Male,vertical_push,vertical_two_tactor,push_two_tactor
P3_V,vertical,push,linear,two_tactor,387.91,9.09,-6.9,322.23,70,31.13,Male,vertical_push,vertical_two_tactor,push_two_tactor
P3_V,vertical,push,zone,two_tactor,546.77,8.78,-3.52,488.34,72,38.15,Male,vertical_push,vertical_two_tactor,push_two_tactor
P3_V,vertical,push,zone,two_tactor,1172.3,9.39,-3.99,311.78,58,93.92,Male,vertical_push,vertical_two_tactor,push_two_tactor
P3_V,vertical,push,zone,two_tactor,160.38,10.68,0.78,171.23,94,10.78,Male,vertical_push,vertical_two_tactor,push_two_tactor
P3_V,vertical,push,linear,worst_axis,1438.51,11.85,-10.54,532.94,36,76.95,Male,vertical_push,vertical_worst_axis,push_worst_axis
P3_V,vertical,push,linear,worst_axis,1044.62,12.43,-6.31,394.88,39,51.03,Male,vertical_push,vertical_worst_axis,push_worst_axis
P3_V,vertical,push,linear,worst_axis,236.38,10.2,-5.81,364.62,88,16.95,Male,vertical_push,vertical_worst_axis,push_worst_axis
P3_V,vertical,push,zone,worst_axis,335.68,7.27,-5.45,231.95,97,34.13,Male,vertical_push,vertical_worst_axis,push_worst_axis
P3_V,vertical,push,zone,worst_axis,190.51,12.58,-12.44,646.03,95,10.77,Male,vertical_push,vertical_worst_axis,push_worst_axis
P3_V,vertical,push,zone,worst_axis,299.93,14.87,-25.81,771.41,100,15.66,Male,vertical_push,vertical_worst_axis,push_worst_axis
P3_V,vertical,pull,linear,worst_axis,199.91,8.75,-2.26,495.89,81,16.75,Male,vertical_pull,vertical_worst_axis,pull_worst_axis
P3_V,vertical,pull,linear,worst_axis,179.68,12.13,-8.33,449.39,100,11.24,Male,vertical_pull,vertical_worst_axis,pull_worst_axis
P3_V,vertical,pull,linear,worst_axis,217.86,10.1,-4.12,184.0,100,15.56,Male,vertical_pull,vertical_worst_axis,pull_worst_axis
P3_V,vertical,pull,zone,worst_axis,139.11,11.52,-13.01,241.68,100,9.72,Male,vertical_pull,vertical_worst_axis,pull_worst_axis
P3_V,vertical,pull,zone,worst_axis,328.29,9.7,-7.03,128.17,47,21.07,Male,vertical_pull,vertical_worst_axis,pull_worst_axis
P3_V,vertical,pull,zone,worst_axis,236.55,13.94,-19.82,1035.62,100,12.58,Male,vertical_pull,vertical_worst_axis,pull_worst_axis
P3_V,vertical,pull,linear,two_tactor,1012.41,9.39,-6.93,363.85,87,59.65,Male,vertical_pull,vertical_two_tactor,pull_two_tactor
P3_V,vertical,pull,linear,two_tactor,228.73,9.76,-11.92,191.12,62,15.29,Male,vertical_pull,vertical_two_tactor,pull_two_tactor
P3_V,vertical,pull,linear,two_tactor,436.42,13.63,-13.44,756.07,96,18.52,Male,vertical_pull,vertical_two_tactor,pull_two_tactor
P3_V,vertical,pull,zone,two_tactor,516.29,10.84,-23.42,662.68,84,23.75,Male,vertical_pull,vertical_two_tactor,pull_two_tactor
P3_V,vertical,pull,zone,two_tactor,202.24,10.51,-12.81,647.81,56,14.41,Male,vertical_pull,vertical_two_tactor,pull_two_tactor
P3_V,vertical,pull,zone,two_tactor,224.38,14.06,-13.51,573.22,100,10.8,Male,vertical_pull,vertical_two_tactor,pull_two_tactor
P4_H,horizontal,push,linear,worst_axis,276.12,4.39,-1.78,269.94,100,46.7,Female,horizontal_push,horizontal_worst_axis,push_worst_axis
P4_H,horizontal,push,linear,worst_axis,171.17,6.74,2.03,107.84,100,21.93,Female,horizontal_push,horizontal_worst_axis,push_worst_axis
P4_H,horizontal,push,linear,worst_axis,427.81,8.38,-6.56,646.09,100,39.69,Female,horizontal_push,horizontal_worst_axis,push_worst_axis
P4_H,horizontal,push,zone,worst_axis,1479.88,6.16,-0.68,339.08,99,51.86,Female,horizontal_push,horizontal_worst_axis,push_worst_axis
P4_H,horizontal,push,zone,worst_axis,1048.59,9.3,-1.09,553.39,100,80.23,Female,horizontal_push,horizontal_worst_axis,push_worst_axis
P4_H,horizontal,push,zone,worst_axis,1394.89,6.64,-2.23,386.09,74,97.78,Female,horizontal_push,horizontal_worst_axis,push_worst_axis
P4_H,horizontal,push,linear,two_tactor,441.21,5.34,-2.64,337.11,100,58.59,Female,horizontal_push,horizontal_two_tactor,push_two_tactor
P4_H,horizontal,push,linear,two_tactor,2166.19,7.72,-1.77,450.86,24,224.69,Female,horizontal_push,horizontal_two_tactor,push_two_tactor
P4_H,horizontal,push,linear,two_tactor,2362.57,7.02,-1.68,369.32,45,137.38,Female,horizontal_push,horizontal_two_tactor,push_two_tactor
P4_H,horizontal,push,zone,two_tactor,526.7,6.06,-1.91,358.49,100,68.24,Female,horizontal_push,horizontal_two_tactor,push_two_tactor
P4_H,horizontal,push,zone,two_tactor,656.48,6.29,-2.77,253.76,62,82.81,Female,horizontal_push,horizontal_two_tactor,push_two_tactor
P4_H,horizontal,push,zone,two_tactor,1464.62,7.35,-3.25,379.31,73,148.46,Female,horizontal_push,horizontal_two_tactor,push_two_tactor
P4_H,horizontal,pull,linear,two_tactor,387.68,5.78,-4.17,378.7,99,51.75,Female,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P4_H,horizontal,pull,linear,two_tactor,788.39,7.46,-5.31,347.29,99,63.63,Female,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P4_H,horizontal,pull,linear,two_tactor,270.8,7.55,-5.78,358.67,94,27.24,Female,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P4_H,horizontal,pull,zone,two_tactor,1728.07,9.21,-0.53,532.19,98,83.61,Female,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P4_H,horizontal,pull,zone,two_tactor,225.55,4.59,-1.71,163.81,100,40.9,Female,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P4_H,horizontal,pull,zone,two_tactor,739.78,9.47,-5.02,390.91,39,61.99,Female,horizontal_pull,horizontal_two_tactor,pull_two_tactor
P4_H,horizontal,pull,linear,worst_axis,124.71,5.02,-4.25,220.34,100,20.43,Female,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P4_H,horizontal,pull,linear,worst_axis,419.93,6.73,-2.81,380.43,100,47.78,Female,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P4_H,horizontal,pull,linear,worst_axis,129.86,7.05,-0.11,392.03,100,15.33,Female,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P4_H,horizontal,pull,zone,worst_axis,481.35,8.6,-3.72,81.66,100,43.66,Female,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P4_H,horizontal,pull,zone,worst_axis,115.05,9.02,1.85,178.63,100,10.95,Female,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P4_H,horizontal,pull,zone,worst_axis,108.75,10.93,7.94,437.3,100,8.51,Female,horizontal_pull,horizontal_worst_axis,pull_worst_axis
P4_V,vertical,pull,zone,two_tactor,307.23,8.7,1.43,275.76,100,27.22,Female,vertical_pull,vertical_two_tactor,pull_two_tactor
P4_V,vertical,pull,zone,two_tactor,478.34,9.76,-0.8,424.68,100,40.03,Female,vertical_pull,vertical_two_tactor,pull_two_tactor
P4_V,vertical,pull,zone,two_tactor,427.83,10.0,-0.03,424.62,41,33.22,Female,vertical_pull,vertical_two_tactor,pull_two_tactor
P4_V,vertical,pull,linear,two_tactor,896.95,9.24,-4.15,158.76,51,70.65,Female,vertical_pull,vertical_two_tactor,pull_two_tactor
P4_V,vertical,pull,linear,two_tactor,286.7,9.85,-8.98,376.12,97,21.2,Female,vertical_pull,vertical_two_tactor,pull_two_tactor
P4_V,vertical,pull,linear,two_tactor,140.16,9.69,4.8,325.61,98,11.44,Female,vertical_pull,vertical_two_tactor,pull_two_tactor
P4_V,vertical,pull,zone,worst_axis,171.44,13.0,11.0,250.87,86,11.22,Female,vertical_pull,vertical_worst_axis,pull_worst_axis
P4_V,vertical,pull,zone,worst_axis,84.5,12.2,-19.56,279.13,100,6.18,Female,vertical_pull,vertical_worst_axis,pull_worst_axis
P4_V,vertical,pull,zone,worst_axis,327.02,9.82,-1.1,255.14,56,28.67,Female,vertical_pull,vertical_worst_axis,pull_worst_axis
P4_V,vertical,pull,linear,worst_axis,213.06,13.01,-10.5,608.56,77,13.2,Female,vertical_pull,vertical_worst_axis,pull_worst_axis
P4_V,vertical,pull,linear,worst_axis,160.46,13.58,-7.64,599.7,96,9.81,Female,vertical_pull,vertical_worst_axis,pull_worst_axis
P4_V,vertical,pull,linear,worst_axis,232.76,15.49,-18.23,590.72,83,11.5,Female,vertical_pull,vertical_worst_axis,pull_worst_axis
P4_V,vertical,push,zone,worst_axis,530.4,8.59,-0.47,323.5,95,43.14,Female,vertical_push,vertical_worst_axis,push_worst_axis
P4_V,vertical,push,zone,worst_axis,386.25,9.85,-3.93,421.2,79,27.41,Female,vertical_push,vertical_worst_axis,push_worst_axis
P4_V,vertical,push,zone,worst_axis,112.5,11.01,3.35,313.12,100,7.58,Female,vertical_push,vertical_worst_axis,push_worst_axis
P4_V,vertical,push,linear,worst_axis,303.34,13.09,4.43,105.7,96,14.06,Female,vertical_push,vertical_worst_axis,push_worst_axis
P4_V,vertical,push,linear,worst_axis,242.06,12.47,-14.42,297.51,93,16.25,Female,vertical_push,vertical_worst_axis,push_worst_axis
P4_V,vertical,push,linear,worst_axis,1498.68,13.95,-9.49,539.07,30,80.23,Female,vertical_push,vertical_worst_axis,push_worst_axis
P4_V,vertical,push,zone,two_tactor,1628.92,10.81,-5.88,398.5,46,104.17,Female,vertical_push,vertical_two_tactor,push_two_tactor
P4_V,vertical,push,zone,two_tactor,3820.3,15.39,-12.82,733.19,41,173.92,Female,vertical_push,vertical_two_tactor,push_two_tactor
P4_V,vertical,push,zone,two_tactor,332.11,11.19,2.6,111.73,87,21.58,Female,vertical_push,vertical_two_tactor,push_two_tactor
P4_V,vertical,push,linear,two_tactor,1760.21,11.51,-3.82,373.08,31,106.11,Female,vertical_push,vertical_two_tactor,push_two_tactor
