P1D,Trial,Layout,Metaphor,Strategy,Intensity,Time (s),Gender,Distance,M1,M2,M3,M4,M5,M6,Ineraction_L_M,,Speed,Acceleration,Jerk,Interaction_M_A,Speed_95,Acceleration_95,Jerk_95
18,19,Horizontal,Pull,Worst-axis,Linear,8.31,Male,135.83,8.8,4.4,5.8,10.2,7.4,11.7,Horizontal_Pull,,10.13,-10.55,884.13,Pull_Worst_axis,42.75,469.98,14820.46
18,20,Horizontal,Pull,Worst-axis,Linear,8.39,Male,87.98,8.8,4.4,5.8,10.2,7.4,11.7,Horizontal_Pull,,7.86,-0.77,187.28,Pull_Worst_axis,28.67,190.89,7854
18,21,Horizontal,Pull,Worst-axis,Linear,5.98,Male,66.83,8.8,4.4,5.8,10.2,7.4,11.7,Horizontal_Pull,,9.65,-8.17,618.58,Pull_Worst_axis,23.42,253.95,7992.53
18,22,Horizontal,Pull,Worst-axis,Zone,5.39,Male,98.67,8.8,4.4,5.8,10.2,7.4,11.7,Horizontal_Pull,,16.22,-7.53,462.32,Pull_Worst_axis,47.45,467.94,18214.02
18,23,Horizontal,Pull,Worst-axis,Zone,8.75,Male,99.68,8.8,4.4,5.8,10.2,7.4,11.7,Horizontal_Pull,,9.76,-2.49,418.42,Pull_Worst_axis,30.02,339.6,9728.58
18,24,Horizontal,Pull,Worst-axis,Zone,5.03,Male,120.29,8.8,4.4,5.8,10.2,7.4,11.7,Horizontal_Pull,,16.78,-13.1,653.6,Pull_Worst_axis,46.13,407.4,15393.49
18,25,Vertical,Pull,Two-tactor,Zone,9.01,Male,104.61,8.8,4.4,5.8,10.2,7.4,11.7,Vertical_Pull,,9.53,3.95,404.16,Pull_Two_tactor,31.53,257.62,8110.91
18,26,Vertical,Pull,Two-tactor,Zone,11.47,Male,115.08,8.8,4.4,5.8,10.2,7.4,11.7,Vertical_Pull,,8.35,-4.21,380.85,Pull_Two_tactor,25.8,252.25,7902.79
18,27,Vertical,Pull,Two-tactor,Zone,4.72,Male,60.07,8.8,4.4,5.8,10.2,7.4,11.7,Vertical_Pull,,11.75,7.51,566.02,Pull_Two_tactor,26.87,285.19,9763.08
18,28,Vertical,Pull,Two-tactor,Linear,7.34,Male,66.94,8.8,4.4,5.8,10.2,7.4,11.7,Vertical_Pull,,8.04,-5.45,455.4,Pull_Two_tactor,22.08,225.48,7980.66
18,29,Vertical,Pull,Two-tactor,Linear,41.55,Male,503.48,8.8,4.4,5.8,10.2,7.4,11.7,Vertical_Pull,,9.78,-2.59,407.95,Pull_Two_tactor,30.85,290.89,10910.77
18,30,Vertical,Pull,Two-tactor,Linear,12.5,Male,94.76,8.8,4.4,5.8,10.2,7.4,11.7,Vertical_Pull,,5.89,2.76,398.99,Pull_Two_tactor,19.36,196.47,5991.84
18,31,Vertical,Pull,Worst-axis,Zone,8.28,Male,121.25,8.8,4.4,5.8,10.2,7.4,11.7,Vertical_Pull,,10.57,2.63,383.36,Pull_Worst_axis,48.12,349.52,12162.98
18,32,Vertical,Pull,Worst-axis,Zone,4.81,Male,58.86,8.8,4.4,5.8,10.2,7.4,11.7,Vertical_Pull,,14.22,-5.61,795.78,Pull_Worst_axis,23.03,198.32,6321.67
18,33,Vertical,Pull,Worst-axis,Zone,6.41,Male,61.12,8.8,4.4,5.8,10.2,7.4,11.7,Vertical_Pull,,7.46,-5.04,294.73,Pull_Worst_axis,25.26,246.12,8197.38
18,34,Vertical,Pull,Worst-axis,Linear,4.74,Male,54.23,8.8,4.4,5.8,10.2,7.4,11.7,Vertical_Pull,,8.34,3.23,618.74,Pull_Worst_axis,31.61,234.69,9212.98
18,35,Vertical,Pull,Worst-axis,Linear,3.98,Male,268.7,8.8,4.4,5.8,10.2,7.4,11.7,Vertical_Pull,,12.87,-7.45,1163.57,Pull_Worst_axis,415.52,623.18,69440.16
18,36,Vertical,Pull,Worst-axis,Linear,6.07,Male,56.91,8.8,4.4,5.8,10.2,7.4,11.7,Vertical_Pull,,7.8,-5.15,496.7,Pull_Worst_axis,22.03,250.34,8881.38
18,37,Vertical,Push,Worst-axis,Zone,28.67,Male,313.35,8.8,4.4,5.8,10.2,7.4,11.7,Vertical_Push,,6.91,0.69,355.18,Push_Worst_axis,31.29,223.01,9152.74
18,38,Vertical,Push,Worst-axis,Zone,13.1,Male,134.74,8.8,4.4,5.8,10.2,7.4,11.7,Vertical_Push,,8.69,4.6,215.94,Push_Worst_axis,23.06,242.82,8825.3
18,39,Vertical,Push,Worst-axis,Zone,7.1,Male,79.15,8.8,4.4,5.8,10.2,7.4,11.7,Vertical_Push,,9.21,-0.44,457.92,Push_Worst_axis,26.96,262.55,8110.02
18,40,Vertical,Push,Worst-axis,Linear,6.95,Male,67.34,8.8,4.4,5.8,10.2,7.4,11.7,Vertical_Push,,8.83,-1.06,200.27,Push_Worst_axis,21.01,207.55,8648.45
18,41,Vertical,Push,Worst-axis,Linear,4.17,Male,56.77,8.8,4.4,5.8,10.2,7.4,11.7,Vertical_Push,,12.93,-19.9,238.67,Push_Worst_axis,33.95,315.03,10643.72
18,42,Vertical,Push,Worst-axis,Linear,9.5,Male,76.94,8.8,4.4,5.8,10.2,7.4,11.7,Vertical_Push,,7.28,-2.51,363.48,Push_Worst_axis,19.21,169.12,5203.06
18,43,Vertical,Push,Two-tactor,Zone,38.71,Male,633.8,8.8,4.4,5.8,10.2,7.4,11.7,Vertical_Push,,6.83,-1.65,434.3,Push_Two_tactor,22.93,200.44,7580.85
18,44,Vertical,Push,Two-tactor,Zone,14.03,Male,114.39,8.8,4.4,5.8,10.2,7.4,11.7,Vertical_Push,,6.92,6.84,486.04,Push_Two_tactor,19.64,206.87,6603.22
18,45,Vertical,Push,Two-tactor,Zone,29.78,Male,267.99,8.8,4.4,5.8,10.2,7.4,11.7,Vertical_Push,,8.07,1.8,329.93,Push_Two_tactor,20.47,191.46,6615.65
18,46,Vertical,Push,Two-tactor,Linear,8.15,Male,547.16,8.8,4.4,5.8,10.2,7.4,11.7,Vertical_Push,,14.07,-2.18,563.82,Push_Two_tactor,396.9,751.31,33057.61
18,47,Vertical,Push,Two-tactor,Linear,7.83,Male,61.06,8.8,4.4,5.8,10.2,7.4,11.7,Vertical_Push,,6.58,-3.25,511.8,Push_Two_tactor,19.95,214.25,6867.02
18,48,Vertical,Push,Two-tactor,Linear,33.58,Male,678.08,8.8,4.4,5.8,10.2,7.4,11.7,Vertical_Push,,9.85,-1.5,324.3,Push_Two_tactor,41.59,326.96,12334.49
19,1,Vertical,Push,Two-tactor,Linear,224.02,Female,2832.57,8.6,3.9,3.7,8.4,5.8,10.7,Vertical_Push,,14.84,-12.89,1068.12,Push_Two_tactor,57.4,818.53,31762.45
19,2,Vertical,Push,Two-tactor,Linear,62.6,Female,991.97,8.6,3.9,3.7,8.4,5.8,10.7,Vertical_Push,,17.26,-16.29,1269.9,Push_Two_tactor,67.79,864.96,36276.73
19,3,Vertical,Push,Two-tactor,Linear,45.49,Female,591.27,8.6,3.9,3.7,8.4,5.8,10.7,Vertical_Push,,14.34,-13.35,792.09,Push_Two_tactor,61.09,863.79,38200.19
19,4,Vertical,Push,Two-tactor,Zone,138.03,Female,2509.57,8.6,3.9,3.7,8.4,5.8,10.7,Vertical_Push,,15.94,-14.09,1294.96,Push_Two_tactor,51.74,712.31,28771.31
19,5,Vertical,Push,Two-tactor,Zone,81.94,Female,1106.45,8.6,3.9,3.7,8.4,5.8,10.7,Vertical_Push,,17.53,-16.12,710.39,Push_Two_tactor,76.05,1039.37,43197.28
19,6,Vertical,Push,Two-tactor,Zone,178.95,Female,2597.76,8.6,3.9,3.7,8.4,5.8,10.7,Vertical_Push,,15.17,-12.4,1163.61,Push_Two_tactor,79.68,879.21,39228.75
19,7,Vertical,Push,Worst-axis,Linear,31.19,Female,455.87,8.6,3.9,3.7,8.4,5.8,10.7,Vertical_Push,,16.7,-8.78,614.6,Push_Worst_axis,63.38,579.62,24591.23
19,8,Vertical,Push,Worst-axis,Linear,57.13,Female,796.7,8.6,3.9,3.7,8.4,5.8,10.7,Vertical_Push,,22.68,-4.51,1730.22,Push_Worst_axis,168.25,1601.4,82342.61
19,9,Vertical,Push,Worst-axis,Linear,38.12,Female,252.7,8.6,3.9,3.7,8.4,5.8,10.7,Vertical_Push,,14.01,-17.28,928.46,Push_Worst_axis,57.63,888.64,38957.46
19,10,Vertical,Push,Worst-axis,Zone,64.17,Female,567.53,8.6,3.9,3.7,8.4,5.8,10.7,Vertical_Push,,13,-5.86,827.39,Push_Worst_axis,69.22,790.21,33581.69
19,11,Vertical,Push,Worst-axis,Zone,22.38,Female,145.41,8.6,3.9,3.7,8.4,5.8,10.7,Vertical_Push,,10.26,-4.84,614.46,Push_Worst_axis,38.06,496.44,20798.6
19,12,Vertical,Push,Worst-axis,Zone,34.47,Female,278.37,8.6,3.9,3.7,8.4,5.8,10.7,Vertical_Push,,14.52,-12.92,980.93,Push_Worst_axis,72.23,748.42,32392.66
19,13,Vertical,Pull,Worst-axis,Linear,123.56,Female,1018.98,8.6,3.9,3.7,8.4,5.8,10.7,Vertical_Pull,,7,-5.76,555.1,Pull_Worst_axis,22.08,256.56,10977.27
19,14,Vertical,Pull,Worst-axis,Linear,16.83,Female,131.69,8.6,3.9,3.7,8.4,5.8,10.7,Vertical_Pull,,9.64,-9.19,379.2,Pull_Worst_axis,36.47,486.04,18192.74
19,15,Vertical,Pull,Worst-axis,Linear,56.47,Female,493.21,8.6,3.9,3.7,8.4,5.8,10.7,Vertical_Pull,,11.21,-6.63,541.26,Pull_Worst_axis,43.99,526.34,24488.78
19,16,Vertical,Pull,Worst-axis,Zone,15.69,Female,169.51,8.6,3.9,3.7,8.4,5.8,10.7,Vertical_Pull,,12.59,-16.73,328.21,Pull_Worst_axis,64,819.4,42876.87
19,17,Vertical,Pull,Worst-axis,Zone,50.27,Female,515.82,8.6,3.9,3.7,8.4,5.8,10.7,Vertical_Pull,,16.26,-11.27,829.65,Pull_Worst_axis,41.69,563.54,21143.84
19,18,Vertical,Pull,Worst-axis,Zone,13.61,Female,112.91,8.6,3.9,3.7,8.4,5.8,10.7,Vertical_Pull,,16.71,-26.12,1163.95,Pull_Worst_axis,58.99,795.22,31519.7
19,19,Vertical,Pull,Two-tactor,Linear,53.37,Female,407.01,8.6,3.9,3.7,8.4,5.8,10.7,Vertical_Pull,,15.26,-9.84,723.88,Pull_Two_tactor,83.96,968.74,39338.31
19,20,Vertical,Pull,Two-tactor,Linear,24.28,Female,289.48,8.6,3.9,3.7,8.4,5.8,10.7,Vertical_Pull,,7.62,-3.62,641.46,Pull_Two_tactor,26.11,406.05,17386.27
19,21,Vertical,Pull,Two-tactor,Linear,48.7,Female,379.31,8.6,3.9,3.7,8.4,5.8,10.7,Vertical_Pull,,9.69,-6.11,736.18,Pull_Two_tactor,33.69,452.44,18013.27
19,22,Vertical,Pull,Two-tactor,Zone,17.79,Female,271.92,8.6,3.9,3.7,8.4,5.8,10.7,Vertical_Pull,,12.37,-3.11,646.43,Pull_Two_tactor,50.84,722.39,30829.99
19,23,Vertical,Pull,Two-tactor,Zone,37.67,Female,379.17,8.6,3.9,3.7,8.4,5.8,10.7,Vertical_Pull,,8.85,-12.18,453.31,Pull_Two_tactor,28.53,392.44,14284.52
19,24,Vertical,Pull,Two-tactor,Zone,14.06,Female,241.53,8.6,3.9,3.7,8.4,5.8,10.7,Vertical_Pull,,13.14,-10.08,670.95,Pull_Two_tactor,65.07,767.86,32287.99
19,25,Horizontal,Pull,Worst-axis,Zone,31.94,Female,274.29,8.6,3.9,3.7,8.4,5.8,10.7,Horizontal_Pull,,8.29,-3.16,445.69,Pull_Worst_axis,36.96,369.07,14874.43
19,26,Horizontal,Pull,Worst-axis,Zone,54.49,Female,749.6,8.6,3.9,3.7,8.4,5.8,10.7,Horizontal_Pull,,8.45,-3.17,452.73,Pull_Worst_axis,35.48,302.05,12310.73
19,27,Horizontal,Pull,Worst-axis,Zone,17.92,Female,293.17,8.6,3.9,3.7,8.4,5.8,10.7,Horizontal_Pull,,7.66,-1.72,350.55,Pull_Worst_axis,31.26,291.88,11385.67
19,28,Horizontal,Pull,Worst-axis,Linear,16.48,Female,323.04,8.6,3.9,3.7,8.4,5.8,10.7,Horizontal_Pull,,11.61,-13.9,576.24,Pull_Worst_axis,57.53,532.71,21717.37
19,29,Horizontal,Pull,Worst-axis,Linear,6.51,Female,125.46,8.6,3.9,3.7,8.4,5.8,10.7,Horizontal_Pull,,8.26,-6.36,421.56,Pull_Worst_axis,39.06,385.63,15677.98
19,30,Horizontal,Pull,Worst-axis,Linear,13.98,Female,357.77,8.6,3.9,3.7,8.4,5.8,10.7,Horizontal_Pull,,9.46,-5.09,363.76,Pull_Worst_axis,43.79,405.42,16989.18
19,31,Horizontal,Pull,Two-tactor,Zone,144.04,Female,3960.27,8.6,3.9,3.7,8.4,5.8,10.7,Horizontal_Pull,,6.15,-3.35,221,Pull_Two_tactor,16.78,198.98,8137.67
19,32,Horizontal,Pull,Two-tactor,Zone,42.53,Female,431.88,8.6,3.9,3.7,8.4,5.8,10.7,Horizontal_Pull,,9.71,-6.08,429.79,Pull_Two_tactor,38.9,381.98,14328.93
19,33,Horizontal,Pull,Two-tactor,Zone,69.15,Female,862.9,8.6,3.9,3.7,8.4,5.8,10.7,Horizontal_Pull,,5.36,-3.26,243.5,Pull_Two_tactor,16.26,190.7,6701.58
19,34,Horizontal,Pull,Two-tactor,Linear,33.19,Female,602.9,8.6,3.9,3.7,8.4,5.8,10.7,Horizontal_Pull,,7.07,2.02,341,Pull_Two_tactor,20.58,223.86,8303.8
19,35,Horizontal,Pull,Two-tactor,Linear,14.5,Female,166.08,8.6,3.9,3.7,8.4,5.8,10.7,Horizontal_Pull,,5.91,-3.74,256.67,Pull_Two_tactor,15.32,192.48,6440.87
19,36,Horizontal,Pull,Two-tactor,Linear,296.17,Female,6423.76,8.6,3.9,3.7,8.4,5.8,10.7,Horizontal_Pull,,6.12,-4.48,469.59,Pull_Two_tactor,19.45,217.96,7943.46
19,37,Horizontal,Push,Two-tactor,Zone,41.11,Female,871.49,8.6,3.9,3.7,8.4,5.8,10.7,Horizontal_Push,,6.38,-2.4,184.87,Push_Two_tactor,19.77,214.24,8155.72
19,38,Horizontal,Push,Two-tactor,Zone,54.14,Female,1338.72,8.6,3.9,3.7,8.4,5.8,10.7,Horizontal_Push,,6.57,3.55,150.55,Push_Two_tactor,17.74,200.24,7939.71
19,39,Horizontal,Push,Two-tactor,Zone,36.2,Female,749.54,8.6,3.9,3.7,8.4,5.8,10.7,Horizontal_Push,,6.61,-0.99,239.16,Push_Two_tactor,22.35,215.55,8027.44
19,40,Horizontal,Push,Two-tactor,Linear,43.6,Female,937.31,8.6,3.9,3.7,8.4,5.8,10.7,Horizontal_Push,,9.01,-3.47,446.34,Push_Two_tactor,23.07,266.5,8538.58
19,41,Horizontal,Push,Two-tactor,Linear,66.77,Female,1728.68,8.6,3.9,3.7,8.4,5.8,10.7,Horizontal_Push,,7.37,-8.26,355.78,Push_Two_tactor,26.97,260.25,9179.75
19,42,Horizontal,Push,Two-tactor,Linear,23.01,Female,567.38,8.6,3.9,3.7,8.4,5.8,10.7,Horizontal_Push,,7.06,-0.43,449.38,Push_Two_tactor,18.7,212.49,9073.81
19,43,Horizontal,Push,Worst-axis,Zone,12.94,Female,284.39,8.6,3.9,3.7,8.4,5.8,10.7,Horizontal_Push,,6.52,0.3,320.35,Push_Worst_axis,17.55,218.08,8070.5
19,44,Horizontal,Push,Worst-axis,Zone,37.52,Female,1692.08,8.6,3.9,3.7,8.4,5.8,10.7,Horizontal_Push,,9.42,-1.43,361.41,Push_Worst_axis,28.54,315.42,11064.32
19,45,Horizontal,Push,Worst-axis,Zone,26.67,Female,550.56,8.6,3.9,3.7,8.4,5.8,10.7,Horizontal_Push,,6.37,-0.65,245.15,Push_Worst_axis,19,216.72,8488.4
19,46,Horizontal,Push,Worst-axis,Linear,12.44,Female,291.84,8.6,3.9,3.7,8.4,5.8,10.7,Horizontal_Push,,11.63,-13.89,406.72,Push_Worst_axis,40.98,435.96,18149.37
19,47,Horizontal,Push,Worst-axis,Linear,36.29,Female,516.44,8.6,3.9,3.7,8.4,5.8,10.7,Horizontal_Push,,7.32,-3.48,489.25,Push_Worst_axis,29.71,252.22,10526.56
19,48,Horizontal,Push,Worst-axis,Linear,70.14,Female,1572.37,8.6,3.9,3.7,8.4,5.8,10.7,Horizontal_Push,,12.89,-6.67,645.99,Push_Worst_axis,40.14,526.74,17112.53
20,1,Horizontal,Push,Worst-axis,Linear,24.75,Male,219.25,8.6,5.3,5.4,8.6,8.4,11.9,Horizontal_Push,,6.52,-2.35,344.09,Push_Worst_axis,31.49,229.82,9067.47
20,2,Horizontal,Push,Worst-axis,Linear,10.6,Male,95.55,8.6,5.3,5.4,8.6,8.4,11.9,Horizontal_Push,,12.51,-5.82,512.13,Push_Worst_axis,45.19,471.79,18381.21
20,3,Horizontal,Push,Worst-axis,Linear,20.8,Male,225.9,8.6,5.3,5.4,8.6,8.4,11.9,Horizontal_Push,,8.12,-11.66,943.79,Push_Worst_axis,74.87,449.49,25509.06
20,4,Horizontal,Push,Worst-axis,Zone,14.37,Male,127.06,8.6,5.3,5.4,8.6,8.4,11.9,Horizontal_Push,,12.44,-9.87,2.93,Push_Worst_axis,44.41,422.73,16943.44
20,5,Horizontal,Push,Worst-axis,Zone,31.57,Male,255.74,8.6,5.3,5.4,8.6,8.4,11.9,Horizontal_Push,,10.97,5.43,363.72,Push_Worst_axis,36.35,368.18,16829.34
20,6,Horizontal,Push,Worst-axis,Zone,20.58,Male,614.98,8.6,5.3,5.4,8.6,8.4,11.9,Horizontal_Push,,9.51,-11.28,913.13,Push_Worst_axis,29.78,341.27,13845.35
20,7,Horizontal,Push,Two-tactor,Linear,31.23,Male,693.09,8.6,5.3,5.4,8.6,8.4,11.9,Horizontal_Push,,15.58,-16.12,820.08,Push_Two_tactor,76.03,645.26,23513.49
20,8,Horizontal,Push,Two-tactor,Linear,6.77,Male,90.66,8.6,5.3,5.4,8.6,8.4,11.9,Horizontal_Push,,14.43,1.36,928.91,Push_Two_tactor,60.85,544.02,24032.08
20,9,Horizontal,Push,Two-tactor,Linear,36.38,Male,343.8,8.6,5.3,5.4,8.6,8.4,11.9,Horizontal_Push,,16.13,-8.02,1165.04,Push_Two_tactor,74.19,815.82,32432.28
20,10,Horizontal,Push,Two-tactor,Zone,84.88,Male,941,8.6,5.3,5.4,8.6,8.4,11.9,Horizontal_Push,,12.44,-3.38,202.74,Push_Two_tactor,38.37,362.98,12754.28
20,11,Horizontal,Push,Two-tactor,Zone,72.74,Male,1137.88,8.6,5.3,5.4,8.6,8.4,11.9,Horizontal_Push,,12.8,-2.71,160.21,Push_Two_tactor,43.2,741.48,30118.84
20,12,Horizontal,Push,Two-tactor,Zone,10.96,Male,104.04,8.6,5.3,5.4,8.6,8.4,11.9,Horizontal_Push,,15.37,-25.64,599.14,Push_Two_tactor,41.48,449.84,18168.59
20,13,Horizontal,Pull,Two-tactor,Linear,54.5,Male,605.95,8.6,5.3,5.4,8.6,8.4,11.9,Horizontal_Pull,,12.21,-3.59,502.86,Pull_Two_tactor,56.61,575.72,20468.99
20,14,Horizontal,Pull,Two-tactor,Linear,58.29,Male,634.03,8.6,5.3,5.4,8.6,8.4,11.9,Horizontal_Pull,,15.72,-24.66,909.58,Pull_Two_tactor,58.54,697.91,26127.72
20,15,Horizontal,Pull,Two-tactor,Linear,14.67,Male,148.93,8.6,5.3,5.4,8.6,8.4,11.9,Horizontal_Pull,,10.19,-1.11,655.12,Pull_Two_tactor,43.58,557.38,19101.19
20,16,Horizontal,Pull,Two-tactor,Zone,22.8,Male,366.7,8.6,5.3,5.4,8.6,8.4,11.9,Horizontal_Pull,,12.75,-6.73,502.95,Pull_Two_tactor,51.51,498.25,19640.27
20,17,Horizontal,Pull,Two-tactor,Zone,23.81,Male,237.74,8.6,5.3,5.4,8.6,8.4,11.9,Horizontal_Pull,,8.73,-4.04,702.94,Pull_Two_tactor,38.33,348.87,14452.38
20,18,Horizontal,Pull,Two-tactor,Zone,16.02,Male,177.53,8.6,5.3,5.4,8.6,8.4,11.9,Horizontal_Pull,,15.28,-13.39,701.01,Pull_Two_tactor,59.53,596.8,26256.67
20,19,Horizontal,Pull,Worst-axis,Linear,19.79,Male,350.1,8.6,5.3,5.4,8.6,8.4,11.9,Horizontal_Pull,,15.39,-10.23,487.53,Pull_Worst_axis,63.47,534,30418.35
20,20,Horizontal,Pull,Worst-axis,Linear,13.68,Male,161.68,8.6,5.3,5.4,8.6,8.4,11.9,Horizontal_Pull,,12.15,-19.02,789.63,Pull_Worst_axis,62.44,722.36,33015.59
20,21,Horizontal,Pull,Worst-axis,Linear,15.56,Male,9132.58,8.6,5.3,5.4,8.6,8.4,11.9,Horizontal_Pull,,14.6,-12.69,724.89,Pull_Worst_axis,55.22,556.05,21847.73
20,22,Horizontal,Pull,Worst-axis,Zone,39.89,Male,746.57,8.6,5.3,5.4,8.6,8.4,11.9,Horizontal_Pull,,11.88,-17.18,810.84,Pull_Worst_axis,53.81,481.9,20320.63
20,23,Horizontal,Pull,Worst-axis,Zone,10.44,Male,145.98,8.6,5.3,5.4,8.6,8.4,11.9,Horizontal_Pull,,16.21,-8.32,1407.3,Pull_Worst_axis,60.01,722.88,24017.86
20,24,Horizontal,Pull,Worst-axis,Zone,7.84,Male,167.45,8.6,5.3,5.4,8.6,8.4,11.9,Horizontal_Pull,,20.77,-16,2272.52,Pull_Worst_axis,64.47,646.49,21164.35
20,25,Vertical,Pull,Two-tactor,Zone,8.55,Male,211.74,8.6,5.3,5.4,8.6,8.4,11.9,Vertical_Pull,,6.04,-0.05,350.08,Pull_Two_tactor,24.43,262.76,10101.62
20,26,Vertical,Pull,Two-tactor,Zone,12.37,Male,222.44,8.6,5.3,5.4,8.6,8.4,11.9,Vertical_Pull,,7.85,7.79,536.6,Pull_Two_tactor,19.68,268.96,10638.86
20,27,Vertical,Pull,Two-tactor,Zone,11.27,Male,158.74,8.6,5.3,5.4,8.6,8.4,11.9,Vertical_Pull,,8.77,-0.68,415.62,Pull_Two_tactor,27.85,353.57,12978.19
20,28,Vertical,Pull,Two-tactor,Linear,15.29,Male,227.68,8.6,5.3,5.4,8.6,8.4,11.9,Vertical_Pull,,7.53,-4.15,486.85,Pull_Two_tactor,20.36,241.43,10195.59
20,29,Vertical,Pull,Two-tactor,Linear,6.11,Male,206.21,8.6,5.3,5.4,8.6,8.4,11.9,Vertical_Pull,,6.42,-0.88,430.65,Pull_Two_tactor,20.37,266.54,10214.8
20,30,Vertical,Pull,Two-tactor,Linear,13.68,Male,284.56,8.6,5.3,5.4,8.6,8.4,11.9,Vertical_Pull,,7.12,-7.93,368.39,Pull_Two_tactor,21.8,259.07,9984.55
20,31,Vertical,Pull,Worst-axis,Zone,28.77,Male,1131.62,8.6,5.3,5.4,8.6,8.4,11.9,Vertical_Pull,,8.13,-0.41,59.6,Pull_Worst_axis,31.97,310.29,13564.02
20,32,Vertical,Pull,Worst-axis,Zone,26.57,Male,413.6,8.6,5.3,5.4,8.6,8.4,11.9,Vertical_Pull,,10.64,5.18,968.61,Pull_Worst_axis,41.26,683.95,22944.53
20,33,Vertical,Pull,Worst-axis,Zone,4.1,Male,70.8,8.6,5.3,5.4,8.6,8.4,11.9,Vertical_Pull,,7.42,4.1,813.46,Pull_Worst_axis,28.18,362.07,14488.3
20,34,Vertical,Pull,Worst-axis,Linear,19.72,Male,7040.15,8.6,5.3,5.4,8.6,8.4,11.9,Vertical_Pull,,7.33,-0.07,440.62,Pull_Worst_axis,21.83,277.4,9374.78
20,35,Vertical,Pull,Worst-axis,Linear,13.33,Male,294.42,8.6,5.3,5.4,8.6,8.4,11.9,Vertical_Pull,,7.9,-0.73,394.19,Pull_Worst_axis,28.24,365.66,13425.74
20,36,Vertical,Pull,Worst-axis,Linear,15.87,Male,396.89,8.6,5.3,5.4,8.6,8.4,11.9,Vertical_Pull,,8.29,-1.26,214.81,Pull_Worst_axis,22.62,233.54,10028.99
20,37,Vertical,Push,Worst-axis,Zone,15.52,Male,240.22,8.6,5.3,5.4,8.6,8.4,11.9,Vertical_Push,,6.33,2.33,449.7,Push_Worst_axis,23.52,267.13,9157.02
20,38,Vertical,Push,Worst-axis,Zone,30.87,Male,574.33,8.6,5.3,5.4,8.6,8.4,11.9,Vertical_Push,,7.24,-4.15,437.72,Push_Worst_axis,22.25,287.63,9662.24
20,39,Vertical,Push,Worst-axis,Zone,10.51,Male,128.99,8.6,5.3,5.4,8.6,8.4,11.9,Vertical_Push,,7.88,-1.8,385.02,Push_Worst_axis,24.57,254.62,10763.12
20,40,Vertical,Push,Worst-axis,Linear,15.62,Male,509.39,8.6,5.3,5.4,8.6,8.4,11.9,Vertical_Push,,12.62,-1.19,956.28,Push_Worst_axis,42.99,522.22,21782.42
20,41,Vertical,Push,Worst-axis,Linear,6.64,Male,199.94,8.6,5.3,5.4,8.6,8.4,11.9,Vertical_Push,,7.13,2.41,303.38,Push_Worst_axis,27.26,272.28,9632.8
20,42,Vertical,Push,Worst-axis,Linear,13.24,Male,299.53,8.6,5.3,5.4,8.6,8.4,11.9,Vertical_Push,,8.17,-11.16,423.83,Push_Worst_axis,28.12,410.77,16816.88
20,43,Vertical,Push,Two-tactor,Zone,44.91,Male,1182.09,8.6,5.3,5.4,8.6,8.4,11.9,Vertical_Push,,8.58,7.74,254.68,Push_Two_tactor,30.2,320.09,13561.08
20,44,Vertical,Push,Two-tactor,Zone,31.95,Male,582.54,8.6,5.3,5.4,8.6,8.4,11.9,Vertical_Push,,9.41,2.4,623.19,Push_Two_tactor,31.54,292.82,12248.4
20,45,Vertical,Push,Two-tactor,Zone,20.68,Male,425.91,8.6,5.3,5.4,8.6,8.4,11.9,Vertical_Push,,13.55,-2.48,696.91,Push_Two_tactor,1444.84,1806.89,96850.49
20,46,Vertical,Push,Two-tactor,Linear,4.02,Male,99.2,8.6,5.3,5.4,8.6,8.4,11.9,Vertical_Push,,13.03,-8.01,828.98,Push_Two_tactor,46.81,639.68,26973.88
20,47,Vertical,Push,Two-tactor,Linear,36.82,Male,440.2,8.6,5.3,5.4,8.6,8.4,11.9,Vertical_Push,,11.71,2.94,534.61,Push_Two_tactor,32.91,395.92,16030.17
20,48,Vertical,Push,Two-tactor,Linear,40.82,Male,755.34,8.6,5.3,5.4,8.6,8.4,11.9,Vertical_Push,,15.06,2.45,2084.44,Push_Two_tactor,52.51,946.4,42441.8
21,1,Vertical,Push,Two-tactor,Linear,96.62,Female,2307.18,7.3,3.9,3.9,6.5,5,9.5,Vertical_Push,,17.93,-9.92,431.19,Push_Two_tactor,90.21,899.61,30234.01
21,2,Vertical,Push,Two-tactor,Linear,105.31,Female,4050.22,7.3,3.9,3.9,6.5,5,9.5,Vertical_Push,,28.3,3.25,3115.67,Push_Two_tactor,154.13,1410.94,65090.24
21,3,Vertical,Push,Two-tactor,Linear,59.15,Female,1376.92,7.3,3.9,3.9,6.5,5,9.5,Vertical_Push,,11.66,-36.3,675.71,Push_Two_tactor,42.33,479.44,19692.26
21,4,Vertical,Push,Two-tactor,Zone,75.65,Female,3131.58,7.3,3.9,3.9,6.5,5,9.5,Vertical_Push,,26.65,-23.61,1288.06,Push_Two_tactor,88.39,977.75,51204.67
21,5,Vertical,Push,Two-tactor,Zone,79.78,Female,2053.69,7.3,3.9,3.9,6.5,5,9.5,Vertical_Push,,29.52,-50.91,1486.73,Push_Two_tactor,139.55,1242.87,47474.19
